estrutura,cenario,tamanho_base,repeticao,quantidade_operacoes,operacoes_sucesso,tempo_total_segundos,tempo_medio_segundos,memoria_pico_bytes,quantidade_elementos,numero_comparacoes,numero_colisoes,fator_carga,maior_lista,numero_rotacoes,altura_arvore
hash,insercao,10000,25,10000,10000,0.05062310001812875,5.0623100018128755e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,25,10000,10000,0.03813759994227439,3.813759994227439e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,25,10000,0,0.024733399972319603,2.4733399972319602e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,25,1000,1000,0.00478560000192374,4.78560000192374e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,25,10000,9770,0.03465349995531142,3.4653499955311416e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,25,10000,9992,0.04839199990965426,4.839199990965426e-06,23672,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,25,10000,10000,0.0015899999998509884,1.5899999998509885e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,25,10000,10000,0.26715129998046905,2.6715129998046904e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,25,10000,10000,0.08656409999821335,8.656409999821335e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,25,10000,0,0.07989819999784231,7.989819999784231e-06,112,10000,132351,,,,0,16
avl,remocao,10000,25,1000,1000,0.016904599964618683,1.6904599964618682e-05,208,9000,13420,,,,379,16
avl,vendas,10000,25,10000,9770,0.08022230002097785,8.022230002097785e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,25,10000,9992,0.09995069995056838,9.995069995056838e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,25,10000,10000,0.0011955000227317214,1.1955000227317214e-07,85120,10000,0,,,,0,16
hash,insercao,10000,26,10000,10000,0.0481708999723196,4.81708999723196e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,26,10000,10000,0.03890339995268732,3.890339995268732e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,26,10000,0,0.022056999965570867,2.2056999965570867e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,26,1000,1000,0.005069599952548742,5.069599952548742e-06,408,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,26,10000,9770,0.030971099971793592,3.0971099971793593e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,26,10000,9992,0.041728299926035106,4.172829992603511e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,26,10000,10000,0.001604399993084371,1.6043999930843712e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,26,10000,10000,0.25682120001874864,2.5682120001874864e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,26,10000,10000,0.09575049998238683,9.575049998238682e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,26,10000,0,0.07872799993492663,7.872799993492663e-06,112,10000,132351,,,,0,16
avl,remocao,10000,26,1000,1000,0.01700270001310855,1.7002700013108552e-05,208,9000,13420,,,,379,16
avl,vendas,10000,26,10000,9770,0.07892310002353042,7.892310002353042e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,26,10000,9992,0.08895340003073215,8.895340003073216e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,26,10000,10000,0.001826200052164495,1.826200052164495e-07,85120,10000,0,,,,0,16
hash,insercao,10000,27,10000,10000,0.05143260001204908,5.143260001204908e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,27,10000,10000,0.03552619996480644,3.5526199964806435e-06,248,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,27,10000,0,0.022325600031763315,2.2325600031763314e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,27,1000,1000,0.004685299936681986,4.685299936681986e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,27,10000,9770,0.030954299960285425,3.0954299960285425e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,27,10000,9992,0.04168310004752129,4.1683100047521295e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,27,10000,10000,0.0016832000110298395,1.6832000110298395e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,27,10000,10000,0.2565885999938473,2.5658859999384732e-05,1040222,10000,242154,,,,6922,16
avl,busca_existente,10000,27,10000,10000,0.09339499997440726,9.339499997440725e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,27,10000,0,0.08730320003814995,8.730320003814996e-06,112,10000,132351,,,,0,16
avl,remocao,10000,27,1000,1000,0.016612500068731606,1.6612500068731605e-05,208,9000,13420,,,,379,16
avl,vendas,10000,27,10000,9770,0.07929140003398061,7.92914000339806e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,27,10000,9992,0.09209180006291717,9.209180006291717e-06,23592,10000,125494,,,,0,16
avl,listagem_codigo,10000,27,10000,10000,0.001207799999974668,1.207799999974668e-07,85120,10000,0,,,,0,16
hash,insercao,10000,28,10000,10000,0.049680600059218705,4.96806000592187e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,28,10000,10000,0.03521659993566573,3.521659993566573e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,28,10000,0,0.024659399990923703,2.46593999909237e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,28,1000,1000,0.004646099987439811,4.646099987439811e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,28,10000,9770,0.03111199999693781,3.111199999693781e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,28,10000,9992,0.041116599924862385,4.111659992486238e-06,21680,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,28,10000,10000,0.0018769999733194709,1.8769999733194709e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,28,10000,10000,0.2601627999683842,2.601627999683842e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,28,10000,10000,0.08855320001021028,8.855320001021028e-06,232,10000,125723,,,,0,16
avl,busca_inexistente,10000,28,10000,0,0.07819689996540546,7.819689996540546e-06,112,10000,132351,,,,0,16
avl,remocao,10000,28,1000,1000,0.016565000056289136,1.6565000056289136e-05,208,9000,13420,,,,379,16
avl,vendas,10000,28,10000,9770,0.08323200000450015,8.323200000450015e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,28,10000,9992,0.09168920002412051,9.168920002412051e-06,23544,10000,125494,,,,0,16
avl,listagem_codigo,10000,28,10000,10000,0.0012327999575063586,1.2327999575063587e-07,85120,10000,0,,,,0,16
hash,insercao,10000,29,10000,10000,0.0459755000192672,4.59755000192672e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,29,10000,10000,0.03456479997839779,3.4564799978397786e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,29,10000,0,0.027895300067029893,2.7895300067029894e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,29,1000,1000,0.004512700019404292,4.512700019404292e-06,328,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,29,10000,9770,0.034088200074620545,3.4088200074620545e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,29,10000,9992,0.04454580007586628,4.4545800075866284e-06,23672,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,29,10000,10000,0.0016831000102683902,1.68310001026839e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,29,10000,10000,0.254435500013642,2.5443550001364202e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,29,10000,10000,0.09782020002603531,9.78202000260353e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,29,10000,0,0.07833460008259863,7.833460008259863e-06,112,10000,132351,,,,0,16
avl,remocao,10000,29,1000,1000,0.016559200012125075,1.6559200012125076e-05,208,9000,13420,,,,379,16
avl,vendas,10000,29,10000,9770,0.07871440006420016,7.871440006420017e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,29,10000,9992,0.09077090001665056,9.077090001665056e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,29,10000,10000,0.00119270000141114,1.19270000141114e-07,85120,10000,0,,,,0,16
hash,insercao,10000,30,10000,10000,0.0450260000070557,4.50260000070557e-06,320176,10000,0,0,0.4999750012499375,1,,
hash,busca_existente,10000,30,10000,10000,0.03440119989681989,3.440119989681989e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,busca_inexistente,10000,30,10000,0,0.022495699930004776,2.2495699930004776e-06,192,10000,4951,0,0.4999750012499375,1,,
hash,remocao,10000,30,1000,1000,0.004697499913163483,4.697499913163483e-06,408,9000,1000,0,0.4499775011249438,1,,
hash,vendas,10000,30,10000,9770,0.03261200000997633,3.2612000009976327e-06,224,10000,10000,0,0.4999750012499375,1,,
hash,operacoes_mistas,10000,30,10000,9992,0.040906099951826036,4.0906099951826036e-06,23648,10000,10000,0,0.4999750012499375,1,,
hash,listagem_codigo,10000,30,10000,10000,0.0016409000381827354,1.6409000381827355e-07,268448,10000,0,0,0.4999750012499375,1,,
avl,insercao,10000,30,10000,10000,0.2485083999345079,2.485083999345079e-05,1040208,10000,242154,,,,6922,16
avl,busca_existente,10000,30,10000,10000,0.0860114999813959,8.60114999813959e-06,144,10000,125723,,,,0,16
avl,busca_inexistente,10000,30,10000,0,0.07865120004862547,7.865120004862547e-06,112,10000,132351,,,,0,16
avl,remocao,10000,30,1000,1000,0.01690940000116825,1.6909400001168253e-05,208,9000,13420,,,,379,16
avl,vendas,10000,30,10000,9770,0.08759870007634163,8.759870007634162e-06,144,10000,125883,,,,0,16
avl,operacoes_mistas,10000,30,10000,9992,0.08720579999499023,8.720579999499023e-06,21504,10000,125494,,,,0,16
avl,listagem_codigo,10000,30,10000,10000,0.0011890999739989638,1.1890999739989638e-07,85120,10000,0,,,,0,16
